#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:32:10       0    456     79      -    100      1      0      0      0      0  10251   2475  21716     46      0      0      0 
 20260818    11:32:11       0    447     77      -    100     53      0      0      0      0  10251   2490  21716     46      0      0      0 
 20260818    11:32:12       0    450     79      -    100      1      0      0      0      0  10251   2490  21716     46      0      0      0 
 20260818    11:32:13       0    443     77      -    100    100      0      0      0      0  10251   2475  21716     46      0      0      0 
 20260818    11:32:14       0    451     78      -    100      1      0      0      0      0  10251   2445  21716     46      0      0      0 
 20260818    11:32:16       0    445     68      -    100    100      0      0      0      0  10251   2505  21716     46      0      6      0 
 20260818    11:32:17       0    450     78      -    100      1      0      0      0      0  10251   2445  21716     46      0      0      0 
 20260818    11:32:18       0    443     71      -    100    100      0      0      0      0  10251   2685  21716     46      0      0      0 
 20260818    11:32:19       0    443     77      -    100      1      0      0      0      0  10251   2385  21716     46      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:32:20       0    451     79      -    100      1      0      0      0      0  10251   2490  21716     46      0     16      4 
 20260818    11:32:21       0    449     78      -    100      1      0      0      0      0  10251   2445  21716     46      0     16      4 
 20260818    11:32:22       0    434     79      -    100      1      0      0      0      0  10251   2475  21716     46      0      0      0 
 20260818    11:32:23       0    454     79      -    100      1      0      0      0      0  10251   2430  21716     46      0      0      0 
 20260818    11:32:24       0    446     78      -    100      1      0      0      0      0  10251   2460  21716     46      0      0      0 
 20260818    11:32:25       0    451     79      -    100      1      0      0      0      0  10251   2475  21716     46      0      0      0 
 20260818    11:32:26       0    449     79      -    100      1      0      0      0      0  10251   2460  21716     46      0      0      0 
 20260818    11:32:27       0    450     79      -    100      1      0      0      0      0  10251   2490  21716     46      0      0      1 
 20260818    11:32:28       0    451     76      -    100      1      0      0      0      0  10251   2475  21716     46      0      0      0 
 20260818    11:32:29       0    448     78      -    100      1      0      0      0      0  10251   2505  21716     46      0     27      4 
 20260818    11:32:30       0    449     78      -    100      1      0      0      0      0  10251   2460  21716     46      0      0      0 
 20260818    11:32:31       0    448     79      -    100      8      0      0      0      0  10251   2430  21716     46      0     11      5 
 20260818    11:32:32       0    448     79      -    100      1      0      0      0      0  10251   2430  21716     46      0      0      0 
 20260818    11:32:33       0    448     80      -    100      1      0      0      0      0  10251   2460  21716     46      0     11      4 
 20260818    11:32:34       0    449     79      -    100      1      0      0      0      0  10251   2445  21716     46      0      0      0 
 20260818    11:32:35       0    448     79      -    100      1      0      0      0      0  10251   2460  21716     46      0      8      3 
 20260818    11:32:37       0    451     79      -    100      1      0      0      0      0  10251   2430  21716     46      0      0      1 
 20260818    11:32:38       0    449     79      -    100      1      0      0      0      0  10251   2430  21716     46      0     29   1278 
 20260818    11:32:39       0    449     79      -    100      1      0      0      0      0  10251   2430  21716     46      0      0      0 
 20260818    11:32:40       0    449     79      -    100      1      0      0      0      0  10251   2415  21716     46      0   2711      4 
 20260818    11:32:41       0    445     78      -    100      1      0      0      0      0  10251   2385  21716     46      0      0      0 
 20260818    11:32:42       0    444     73      -    100     83      0      0      0      0  10251   2265  21716     46      0      8      3 
 20260818    11:32:43       0    449     78      -    100      1      0      0      0      0  10251   2415  21716     46      0      0      0 
 20260818    11:32:44       0    449     74      -    100    100      0      0      0      0  10251   2415  21716     46      0      9      2 
 20260818    11:32:45       0    446     79      -    100      1      0      0      0      0  10251   2385  21716     46      0      0      0 
 20260818    11:32:46       0    447     74      -    100    100      0      0      0      0  10251   2295  21716     46      0      0      0 
 20260818    11:32:47       0    450     78      -    100      1      0      0      0      0  10251   2430  21716     46      0      0      0 
 20260818    11:32:48       0    448     75      -    100     91      0      0      0      0  10251   2385  21716     46      0      0      0 
 20260818    11:32:49       0    451     79      -    100      1      0      0      0      0  10251   2400  21716     46      0      0      0 
 20260818    11:32:50       0    446     79      -    100     30      0      0      0      0  10251   2415  21716     46      0      0      0 
 20260818    11:32:51       0    451     78      -    100      1      0      0      0      0  10251   2490  21716     46      0      0      0 
 20260818    11:32:52       0    444     78      -    100      6      0      0      0      0  10251   2520  21716     46      0      0      0 
 20260818    11:32:53       0    455     78      -    100      1      0      0      0      0  10251   2430  21716     46      0      0      0 
 20260818    11:32:54       0    445     72      -    100     72      0      0      0      0  10251   2685  21716     46      0      0      0 
 20260818    11:32:55       0    453     78      -    100      1      0      0      0      0  10251   2460  21716     46      0      0      0 
 20260818    11:32:56       0    445     71      -    100    100      0      0      0      0  10251   2655  21716     46      0      0      0 
 20260818    11:32:58       0    449     78      -    100      1      0      0      0      0  10251   2415  21716     46      0      2      6 
 20260818    11:32:59       0    443     70      -    100    100      0      0      0      0  10251   2475  21716     46      0      0      0 
 20260818    11:33:00       0    446     79      -    100      1      0      0      0      0  10251   2400  21716     46      0      0      0 
